status,time,card_type,city,amount,id
fail,2025-09-11 22:27:00,visa,tehran,343679.0,66
success,2025-09-13 23:59:00,discover,mashhad,0.0,77
fail,2025-09-23 11:11:00,amex,qom,583952.0,52
fail,2025-09-21 04:04:00,mastcard,tehran,471227.0,20
success,2025-09-30 04:40:00,visa,tabriz,250000.0,5
success,2025-09-07 19:40:00,master_card,ahvaz,419089.0,7
success,2025-09-18 21:23:00,visa,tehran,177050.0,18
success,2025-09-14 04:15:00,visa,tehran,200000.0,97
success,2025-09-13 19:29:00,mastcard,isfahan,177050.0,92
fail,2025-09-12 12:12:00,master_card,mashhad,177050.0,45
fail,2025-09-02 12:44:00,visa,isfahan,452545.0,50
fail,2025-09-27 19:51:00,mastcard,karaj,100.5,68
fail,2025-09-17 02:24:00,mastcard,tabriz,914465.0,77
fail,2025-09-09 02:24:00,visa,karaj,545116.0,24
success,2025-09-08 08:59:00,visa,tehran,443463.0,45
fail,2025-09-02 21:21:00,discover,tehran,100.5,94
success,2025-09-28 06:30:00,discover,tabriz,343679.0,58
success,2025-09-24 02:20:00,visa,qom,100.5,36
fail,2025-09-03 11:11:00,master_card,tehran,585954.0,18
fail,2025-09-19 02:24:00,discover,tehran,5000.0,58
fail,2025-09-30 11:11:00,visa,qom,976246.0,15
success,2025-09-02 05:56:00,discover,isfahan,0.0,70
fail,2025-09-28 21:23:00,visa,isfahan,177050.0,94
success,2025-09-28 02:24:00,amex,tabriz,100.5,27
fail,2025-09-15 19:29:00,visa,qom,300000.0,37
fail,2025-09-05 19:51:00,master_card,tehran,250000.0,64
success,2025-09-29 21:10:00,visa,tehran,205000.0,34
fail,2025-09-20 16:16:00,visa,isfahan,914465.0,74
fail,2025-09-18 20:33:00,visa,isfahan,419089.0,17
fail,2025-09-27 11:11:00,amex,qom,63489.0,13
fail,2025-09-17 11:11:00,discover,karaj,0.0,52
success,2025-09-17 07:08:00,amex,tehran,200000.0,92
fail,2025-09-10 03:00:00,visa,tabriz,774681.0,64
success,2025-09-01 12:12:00,visa,tehran,583952.0,34
fail,2025-09-26 18:45:00,master_card,tehran,471227.0,88
success,2025-09-24 14:30:00,amex,tehran,1000.0,71
success,2025-09-27 20:33:00,discover,tehran,200000.0,64
success,2025-09-18 14:11:00,master_card,tehran,250000.0,33
success,2025-09-18 06:06:00,master_card,karaj,471227.0,12
fail,2025-09-14 21:10:00,mastcard,tehran,200000.0,76
success,2025-09-15 21:10:00,amex,tehran,914282.0,19
fail,2025-09-29 14:02:00,visa,tehran,412308.0,9
success,2025-09-12 07:08:00,amex,tehran,250000.0,74
fail,2025-09-04 01:01:00,amex,tehran,63489.0,17
fail,2025-09-27 09:00:00,master_card,tabriz,914282.0,50
fail,2025-09-03 06:06:00,master_card,karaj,120000.0,39
fail,2025-09-20 10:05:00,visa,tabriz,585954.0,41
fail,2025-09-12 02:37:00,discover,shiraz,1000.0,12
fail,2025-09-29 00:00:00,visa,isfahan,333333.0,96
fail,2025-09-11 01:01:00,mastcard,tabriz,419089.0,15
fail,2025-09-01 13:10:00,amex,karaj,300000.0,28
fail,2025-09-06 02:37:00,amex,mashhad,443463.0,4
fail,2025-09-19 12:44:00,master_card,tehran,12345.0,99
success,2025-09-26 13:13:00,visa,karaj,200000.0,81
fail,2025-09-14 02:37:00,discover,tehran,100000.0,51
success,2025-09-02 03:27:00,discover,isfahan,343679.0,98
fail,2025-09-29 20:33:00,visa,tehran,471227.0,85
fail,2025-09-03 20:20:00,mastcard,shiraz,0.0,69
fail,2025-09-13 06:30:00,visa,isfahan,555555.0,98
success,2025-09-09 07:08:00,master_card,qom,0.0,1
success,2025-09-07 14:30:00,visa,tehran,300000.0,53
fail,2025-09-15 02:20:00,master_card,tabriz,200000.0,6
fail,2025-09-23 17:17:00,visa,tabriz,1.0,37
fail,2025-09-29 11:11:00,mastcard,isfahan,205000.0,2
fail,2025-09-11 17:07:00,visa,isfahan,5000.0,91
fail,2025-09-20 23:17:00,amex,isfahan,250000.0,76
success,2025-09-22 21:21:00,visa,tehran,850000.0,69
fail,2025-09-30 20:20:00,master_card,karaj,0.0,92
success,2025-09-12 11:11:00,master_card,isfahan,250000.0,10
fail,2025-09-24 11:11:00,discover,tehran,450000.0,13
fail,2025-09-29 18:45:00,visa,tehran,914465.0,91
success,2025-09-21 21:21:00,visa,tabriz,123456.0,15
success,2025-09-15 21:23:00,master_card,tehran,205000.0,46
fail,2025-09-16 12:12:00,discover,isfahan,774681.0,57
success,2025-09-05 21:21:00,visa,tabriz,914465.0,10
fail,2025-09-06 14:00:00,visa,tehran,50200.0,79
success,2025-09-19 21:10:00,mastcard,ahvaz,412308.0,77
fail,2025-09-25 19:29:00,discover,tehran,976246.0,8
fail,2025-09-03 12:44:00,visa,shiraz,5000.0,85
success,2025-09-27 02:30:00,master_card,tehran,1.0,22
fail,2025-09-26 09:09:00,discover,isfahan,850000.0,45
success,2025-09-15 18:00:00,visa,tabriz,443463.0,22
success,2025-09-02 09:00:00,amex,mashhad,976246.0,30
fail,2025-09-29 11:11:00,master_card,tehran,120000.0,62
fail,2025-09-03 02:30:00,master_card,qom,120000.0,73
success,2025-09-24 02:54:00,visa,mashhad,100.5,82
success,2025-09-12 00:00:00,amex,tabriz,177050.0,70
fail,2025-09-16 13:10:00,master_card,ahvaz,5000.0,62
fail,2025-09-08 21:23:00,visa,tabriz,585954.0,8
success,2025-09-28 11:11:00,amex,tehran,200000.0,85
success,2025-09-14 11:11:00,visa,qom,333333.0,18
fail,2025-09-25 06:30:00,master_card,tabriz,100.5,78
success,2025-09-17 19:29:00,visa,tehran,850000.0,15
fail,2025-09-29 09:00:00,discover,tabriz,120000.0,26
success,2025-09-21 02:20:00,discover,tabriz,585954.0,53
fail,2025-09-08 19:51:00,master_card,mashhad,200000.0,44
success,2025-09-15 11:11:00,mastcard,isfahan,200000.0,32
fail,2025-09-27 07:08:00,amex,tehran,100.5,28
fail,2025-09-14 22:27:00,visa,qom,0.0,39
fail,2025-09-20 17:17:00,visa,qom,200000.0,77
success,2025-09-21 10:05:00,visa,mashhad,914465.0,32
success,2025-09-24 08:08:00,amex,mashhad,100.5,20
success,2025-09-28 02:30:00,visa,tabriz,100000.0,98
success,2025-09-03 10:05:00,mastcard,shiraz,976246.0,8
fail,2025-09-14 13:13:00,visa,qom,123456.0,69
success,2025-09-25 08:08:00,mastcard,isfahan,120000.0,78
fail,2025-09-30 19:51:00,discover,tabriz,914465.0,21
fail,2025-09-14 15:45:00,discover,tabriz,850000.0,24
fail,2025-09-07 04:04:00,amex,tehran,914282.0,17
fail,2025-09-17 12:34:00,visa,tehran,0.0,18
success,2025-09-20 02:37:00,visa,tabriz,100.5,16
success,2025-09-04 02:37:00,amex,tabriz,250000.0,4
fail,2025-09-16 07:32:00,visa,tehran,5000.0,93
fail,2025-09-25 03:00:00,visa,tabriz,900000.0,46
fail,2025-09-22 14:11:00,visa,tehran,900000.0,77
success,2025-09-22 12:44:00,discover,mashhad,555555.0,31
fail,2025-09-21 03:27:00,master_card,isfahan,205000.0,25
success,2025-09-21 12:34:00,amex,tabriz,774681.0,74
success,2025-09-02 13:13:00,master_card,karaj,450000.0,24
success,2025-09-08 11:11:00,visa,tehran,333333.0,25
success,2025-09-11 00:00:00,visa,tabriz,0.0,28
success,2025-09-17 14:30:00,visa,qom,914465.0,82
fail,2025-09-21 17:17:00,visa,tehran,914282.0,66
success,2025-09-30 23:59:00,visa,karaj,976246.0,72
success,2025-09-15 00:00:00,discover,shiraz,583952.0,83
fail,2025-09-06 06:30:00,discover,karaj,177050.0,70
success,2025-09-11 02:30:00,visa,shiraz,914282.0,78
fail,2025-09-13 13:10:00,master_card,isfahan,0.0,67
fail,2025-09-25 19:29:00,visa,isfahan,1000.0,48
fail,2025-09-01 02:37:00,mastcard,tehran,0.0,65
success,2025-09-28 13:13:00,discover,tehran,585954.0,44
fail,2025-09-06 19:51:00,discover,tehran,343679.0,95
success,2025-09-19 14:55:00,master_card,ahvaz,914465.0,83
success,2025-09-24 22:27:00,discover,tehran,650000.0,73
fail,2025-09-12 11:11:00,visa,isfahan,99999.0,63
success,2025-09-25 18:12:00,visa,qom,12345.0,41
success,2025-09-14 12:34:00,amex,qom,200000.0,7
success,2025-09-16 09:45:00,visa,isfahan,914282.0,4
success,2025-09-22 08:08:00,visa,tehran,12345.0,90
fail,2025-09-22 15:45:00,discover,tehran,419089.0,49
success,2025-09-01 03:27:00,visa,tehran,650000.0,82
success,2025-09-10 01:51:00,master_card,ahvaz,177050.0,21
success,2025-09-18 05:23:00,mastcard,tehran,343679.0,67
success,2025-09-28 21:21:00,master_card,isfahan,177050.0,66
success,2025-09-01 03:27:00,master_card,qom,1000.0,32
success,2025-09-09 19:40:00,mastcard,isfahan,177050.0,29
fail,2025-09-13 01:01:00,visa,tehran,419089.0,66
fail,2025-09-30 13:10:00,visa,isfahan,1.0,34
fail,2025-09-01 14:11:00,master_card,tehran,177050.0,27
fail,2025-09-20 11:11:00,discover,tehran,0.0,39
fail,2025-09-26 02:37:00,amex,ahvaz,900000.0,44
success,2025-09-07 07:32:00,mastcard,tehran,419089.0,36
fail,2025-09-02 02:54:00,amex,mashhad,0.0,19
success,2025-09-06 22:27:00,mastcard,tehran,177050.0,92
success,2025-09-07 22:27:00,master_card,ahvaz,177050.0,45
fail,2025-09-26 02:37:00,visa,tabriz,900000.0,84
fail,2025-09-14 13:13:00,discover,tabriz,100.5,21
fail,2025-09-26 10:05:00,visa,tehran,120000.0,23
fail,2025-09-02 23:59:00,mastcard,ahvaz,177050.0,96
success,2025-09-10 14:11:00,mastcard,mashhad,900000.0,27
success,2025-09-12 02:37:00,visa,tehran,100.5,72
fail,2025-09-17 20:33:00,amex,karaj,177050.0,19
success,2025-09-11 19:40:00,amex,isfahan,585954.0,26
success,2025-09-29 04:15:00,master_card,ahvaz,177050.0,28
fail,2025-09-27 20:20:00,discover,isfahan,0.0,68
fail,2025-09-06 12:44:00,master_card,qom,205000.0,96
success,2025-09-09 23:17:00,master_card,mashhad,177050.0,80
success,2025-09-06 07:08:00,amex,tehran,443463.0,51
fail,2025-09-09 11:11:00,master_card,tabriz,177050.0,74
success,2025-09-18 16:16:00,visa,tabriz,120000.0,73
fail,2025-09-12 02:24:00,visa,tabriz,976246.0,39
success,2025-09-08 08:08:00,discover,karaj,585954.0,19
fail,2025-09-08 00:00:00,visa,isfahan,471227.0,64
fail,2025-09-20 22:27:00,mastcard,qom,177050.0,13
fail,2025-09-15 14:55:00,mastcard,karaj,850000.0,90
success,2025-09-27 00:00:00,visa,tehran,123456.0,93
fail,2025-09-20 17:07:00,amex,ahvaz,450000.0,30
fail,2025-09-16 13:13:00,visa,qom,177050.0,5
fail,2025-09-06 08:08:00,master_card,shiraz,0.0,18
fail,2025-09-26 18:12:00,master_card,tehran,177050.0,21
success,2025-09-22 11:11:00,visa,tabriz,205000.0,87
fail,2025-09-26 09:09:00,master_card,mashhad,100.5,50
fail,2025-09-03 01:51:00,visa,tabriz,1000.0,6
fail,2025-09-28 01:01:00,master_card,tehran,555555.0,80
success,2025-09-10 19:51:00,master_card,ahvaz,0.0,66
success,2025-09-14 22:27:00,visa,isfahan,545116.0,1
fail,2025-09-11 12:12:00,amex,ahvaz,850000.0,57
success,2025-09-18 11:11:00,master_card,shiraz,914282.0,30
fail,2025-09-22 08:08:00,visa,tehran,976246.0,58
success,2025-09-12 16:40:00,discover,isfahan,177050.0,52
success,2025-09-23 10:05:00,visa,tabriz,0.0,37
success,2025-09-12 14:00:00,visa,tabriz,471227.0,48
fail,2025-09-26 01:01:00,discover,tabriz,50200.0,67
success,2025-09-19 19:51:00,visa,tehran,12345.0,2
success,2025-09-23 09:00:00,amex,tehran,914465.0,56
success,2025-09-14 09:45:00,discover,mashhad,0.0,17
fail,2025-09-04 14:11:00,mastcard,tehran,914465.0,93
success,2025-09-13 03:00:00,mastcard,tehran,177050.0,82
fail,2025-09-08 05:56:00,amex,tehran,976246.0,98
fail,2025-09-29 07:08:00,discover,isfahan,650000.0,79
success,2025-09-23 01:51:00,master_card,tehran,200000.0,22
fail,2025-09-21 13:10:00,discover,karaj,419089.0,27
success,2025-09-23 14:00:00,master_card,ahvaz,0.0,55
fail,2025-09-19 10:05:00,mastcard,tehran,0.0,32
fail,2025-09-12 12:44:00,master_card,tehran,120000.0,60
success,2025-09-18 16:16:00,visa,karaj,412308.0,83
success,2025-09-18 13:13:00,discover,tehran,177050.0,28
fail,2025-09-19 08:08:00,visa,isfahan,333333.0,74
fail,2025-09-22 01:01:00,master_card,tabriz,774681.0,84
fail,2025-09-09 19:51:00,amex,shiraz,0.0,78
fail,2025-09-27 00:00:00,discover,isfahan,471227.0,87
fail,2025-09-03 23:17:00,amex,tehran,452545.0,26
success,2025-09-19 10:48:00,master_card,tabriz,976246.0,17
fail,2025-09-29 14:55:00,visa,tehran,419089.0,56
fail,2025-09-07 07:08:00,visa,tehran,412308.0,75
success,2025-09-17 09:00:00,amex,tehran,200000.0,16
success,2025-09-30 12:12:00,master_card,tehran,100.5,51
success,2025-09-26 19:29:00,visa,tehran,555555.0,51
success,2025-09-29 05:56:00,visa,mashhad,555555.0,75
success,2025-09-24 12:34:00,mastcard,isfahan,914282.0,16
success,2025-09-12 20:20:00,amex,mashhad,0.0,67
fail,2025-09-30 19:19:00,visa,tabriz,99999.0,2
success,2025-09-20 19:29:00,amex,tehran,914465.0,48
success,2025-09-28 03:27:00,visa,shiraz,452545.0,52
success,2025-09-24 16:40:00,mastcard,karaj,471227.0,24
success,2025-09-18 14:00:00,discover,tehran,0.0,94
success,2025-09-17 20:33:00,discover,tehran,0.0,99
success,2025-09-04 13:13:00,mastcard,shiraz,1000.0,78
fail,2025-09-26 19:29:00,master_card,mashhad,205000.0,82
success,2025-09-02 03:00:00,mastcard,isfahan,0.0,65
fail,2025-09-15 22:27:00,master_card,tabriz,850000.0,41
fail,2025-09-02 11:11:00,mastcard,tehran,343679.0,41
fail,2025-09-04 20:33:00,visa,tabriz,1.0,75
success,2025-09-06 19:51:00,discover,tabriz,63489.0,92
success,2025-09-07 08:08:00,master_card,isfahan,545116.0,23
success,2025-09-10 06:06:00,visa,tehran,545116.0,38
fail,2025-09-26 19:51:00,master_card,tehran,583952.0,62
fail,2025-09-22 20:33:00,visa,ahvaz,443463.0,12
fail,2025-09-29 01:01:00,master_card,tehran,100.5,30
fail,2025-09-12 19:29:00,discover,ahvaz,99999.0,96
success,2025-09-03 19:19:00,discover,ahvaz,0.0,88
success,2025-09-18 13:13:00,discover,tabriz,650000.0,41
fail,2025-09-08 21:23:00,amex,karaj,976246.0,20
success,2025-09-21 13:13:00,visa,tabriz,100000.0,6
success,2025-09-03 14:30:00,visa,tehran,450000.0,4
fail,2025-09-26 10:05:00,visa,tehran,0.0,94
fail,2025-09-08 10:48:00,discover,mashhad,583952.0,10
fail,2025-09-04 19:29:00,visa,shiraz,443463.0,51
fail,2025-09-16 12:12:00,master_card,shiraz,200000.0,94
fail,2025-09-23 04:04:00,amex,karaj,0.0,1
success,2025-09-10 02:30:00,discover,shiraz,471227.0,8
success,2025-09-12 02:30:00,master_card,tehran,12345.0,81
success,2025-09-14 07:32:00,visa,tehran,177050.0,63
success,2025-09-02 04:04:00,amex,qom,0.0,33
fail,2025-09-06 14:11:00,mastcard,shiraz,914465.0,3
success,2025-09-09 04:15:00,visa,tehran,177050.0,35
fail,2025-09-22 01:51:00,visa,tabriz,914282.0,59
success,2025-09-28 14:30:00,discover,shiraz,450000.0,16
success,2025-09-29 08:08:00,discover,qom,177050.0,56
success,2025-09-15 11:11:00,visa,tehran,774681.0,45
fail,2025-09-24 14:11:00,visa,mashhad,0.0,50
success,2025-09-07 00:00:00,discover,tehran,774681.0,85
fail,2025-09-25 10:48:00,master_card,qom,343679.0,12
fail,2025-09-07 19:51:00,mastcard,isfahan,300000.0,33
fail,2025-09-06 13:13:00,discover,karaj,177050.0,84
fail,2025-09-17 19:40:00,visa,tabriz,976246.0,49
fail,2025-09-27 02:30:00,discover,tehran,585954.0,21
success,2025-09-25 23:59:00,mastcard,tehran,100.5,52
fail,2025-09-02 06:06:00,visa,isfahan,976246.0,39
success,2025-09-03 01:01:00,visa,isfahan,774681.0,49
success,2025-09-05 13:13:00,discover,tehran,100.5,64
fail,2025-09-05 02:30:00,visa,karaj,333333.0,87
success,2025-09-08 01:01:00,discover,mashhad,452545.0,71
success,2025-09-24 20:33:00,master_card,mashhad,545116.0,72
success,2025-09-04 06:30:00,visa,ahvaz,583952.0,62
fail,2025-09-13 10:48:00,visa,tehran,914282.0,91
success,2025-09-23 03:00:00,visa,tehran,300000.0,89
fail,2025-09-10 19:19:00,mastcard,tabriz,63489.0,76
fail,2025-09-03 00:00:00,visa,tehran,100.5,47
success,2025-09-10 21:10:00,discover,tehran,976246.0,3
fail,2025-09-10 08:08:00,mastcard,tehran,0.0,21
success,2025-09-09 06:06:00,visa,tehran,12345.0,47
success,2025-09-01 10:48:00,amex,qom,123456.0,89
fail,2025-09-05 14:11:00,discover,karaj,100.5,68
fail,2025-09-08 21:10:00,visa,karaj,0.0,63
fail,2025-09-01 19:19:00,visa,mashhad,0.0,91
fail,2025-09-22 14:55:00,discover,isfahan,250000.0,5
fail,2025-09-20 05:56:00,amex,tehran,63489.0,11
success,2025-09-28 13:13:00,visa,ahvaz,99999.0,29
success,2025-09-25 04:15:00,master_card,tabriz,200000.0,79
fail,2025-09-11 18:12:00,visa,mashhad,471227.0,70
success,2025-09-05 02:37:00,master_card,tehran,333333.0,48
fail,2025-09-15 05:23:00,visa,shiraz,0.0,15
success,2025-09-05 23:59:00,discover,tehran,545116.0,84
fail,2025-09-17 19:29:00,master_card,tehran,450000.0,62
success,2025-09-28 04:40:00,master_card,tehran,585954.0,49
fail,2025-09-06 20:20:00,master_card,tehran,471227.0,28
fail,2025-09-27 05:23:00,master_card,qom,585954.0,97
fail,2025-09-29 15:45:00,master_card,ahvaz,0.0,37
success,2025-09-20 00:00:00,amex,tabriz,443463.0,74
fail,2025-09-18 12:34:00,discover,ahvaz,120000.0,49
fail,2025-09-02 14:30:00,amex,isfahan,0.0,73
success,2025-09-09 16:40:00,mastcard,qom,419089.0,89
success,2025-09-05 02:30:00,visa,tehran,343679.0,29
success,2025-09-20 19:40:00,visa,karaj,100.5,60
fail,2025-09-23 05:56:00,visa,tehran,850000.0,23
success,2025-09-03 11:11:00,visa,qom,99999.0,27
success,2025-09-06 03:27:00,master_card,tehran,583952.0,96
success,2025-09-21 12:34:00,visa,karaj,650000.0,49
fail,2025-09-27 21:10:00,discover,tehran,100.5,54
success,2025-09-17 04:40:00,visa,tabriz,914465.0,42
success,2025-09-19 14:30:00,visa,shiraz,12345.0,74
success,2025-09-12 20:33:00,mastcard,tehran,450000.0,44
fail,2025-09-20 20:20:00,amex,tehran,555555.0,26
success,2025-09-18 23:17:00,visa,tehran,100000.0,73
fail,2025-09-24 13:13:00,master_card,tehran,250000.0,8
fail,2025-09-27 20:33:00,amex,tehran,1000.0,53
success,2025-09-30 03:27:00,visa,isfahan,850000.0,71
success,2025-09-02 13:13:00,visa,isfahan,12345.0,7
fail,2025-09-25 04:15:00,visa,ahvaz,200000.0,9
fail,2025-09-18 13:13:00,discover,isfahan,200000.0,3
fail,2025-09-07 07:08:00,master_card,tabriz,5000.0,44
fail,2025-09-15 14:55:00,amex,qom,900000.0,46
fail,2025-09-23 01:01:00,master_card,tehran,343679.0,28
success,2025-09-12 17:17:00,visa,tehran,100.5,14
fail,2025-09-06 01:01:00,mastcard,tehran,205000.0,9
success,2025-09-20 14:02:00,master_card,tehran,0.0,26
fail,2025-09-30 02:30:00,amex,tehran,471227.0,75
fail,2025-09-13 10:05:00,visa,shiraz,0.0,81
fail,2025-09-16 20:33:00,visa,tehran,650000.0,19
fail,2025-09-18 08:08:00,mastcard,shiraz,50200.0,39
success,2025-09-10 13:13:00,visa,qom,1000.0,82
success,2025-09-23 04:04:00,master_card,mashhad,583952.0,5
success,2025-09-08 12:34:00,master_card,isfahan,0.0,50
success,2025-09-18 07:32:00,discover,qom,545116.0,23
fail,2025-09-21 07:08:00,visa,karaj,450000.0,89
success,2025-09-23 14:11:00,visa,isfahan,200000.0,72
success,2025-09-08 03:27:00,visa,ahvaz,12345.0,26
success,2025-09-06 19:29:00,visa,tehran,0.0,57
fail,2025-09-05 03:27:00,discover,mashhad,0.0,1
success,2025-09-15 19:51:00,amex,mashhad,900000.0,28
success,2025-09-15 08:08:00,discover,tehran,914282.0,47
fail,2025-09-02 22:27:00,visa,karaj,177050.0,78
success,2025-09-23 02:37:00,master_card,tehran,412308.0,59
fail,2025-09-23 07:32:00,amex,isfahan,0.0,31
success,2025-09-11 22:27:00,visa,tehran,555555.0,49
success,2025-09-10 12:44:00,master_card,tabriz,471227.0,5
success,2025-09-18 07:32:00,visa,tehran,333333.0,37
success,2025-09-18 04:04:00,visa,tehran,250000.0,79
fail,2025-09-17 04:15:00,master_card,tabriz,205000.0,15
success,2025-09-26 14:00:00,amex,isfahan,545116.0,52
fail,2025-09-08 23:59:00,mastcard,qom,585954.0,69
fail,2025-09-08 06:06:00,mastcard,mashhad,0.0,98
success,2025-09-17 16:40:00,discover,tehran,583952.0,11
fail,2025-09-12 17:17:00,visa,qom,5000.0,43
fail,2025-09-27 14:55:00,master_card,isfahan,471227.0,70
success,2025-09-08 09:45:00,discover,tehran,583952.0,23
success,2025-09-25 21:21:00,master_card,isfahan,443463.0,40
fail,2025-09-14 19:19:00,mastcard,isfahan,900000.0,63
fail,2025-09-01 02:30:00,amex,tehran,0.0,88
fail,2025-09-16 21:23:00,mastcard,tabriz,914465.0,73
fail,2025-09-14 06:06:00,visa,karaj,650000.0,47
fail,2025-09-21 19:51:00,discover,tehran,250000.0,30
success,2025-09-26 23:59:00,visa,mashhad,585954.0,30
fail,2025-09-02 08:08:00,visa,tehran,585954.0,59
fail,2025-09-18 09:09:00,master_card,shiraz,650000.0,64
success,2025-09-06 04:04:00,master_card,shiraz,0.0,8
fail,2025-09-09 07:08:00,amex,isfahan,100.5,52
fail,2025-09-01 09:45:00,mastcard,tabriz,914465.0,18
fail,2025-09-16 09:00:00,master_card,tehran,0.0,97
success,2025-09-13 10:05:00,visa,qom,850000.0,58
fail,2025-09-11 08:08:00,discover,shiraz,177050.0,54
fail,2025-09-04 02:20:00,visa,ahvaz,100000.0,85
success,2025-09-02 02:54:00,amex,qom,1.0,46
success,2025-09-29 02:30:00,visa,karaj,555555.0,97
success,2025-09-06 02:20:00,master_card,isfahan,0.0,31
success,2025-09-14 18:00:00,discover,tehran,0.0,37
success,2025-09-06 23:59:00,visa,qom,585954.0,46
success,2025-09-06 00:00:00,visa,tabriz,50200.0,78
success,2025-09-02 20:33:00,amex,tabriz,100.5,89
fail,2025-09-18 07:07:00,amex,tehran,250000.0,90
fail,2025-09-13 11:11:00,discover,karaj,850000.0,61
fail,2025-09-09 14:02:00,amex,tabriz,0.0,46
success,2025-09-23 14:00:00,master_card,isfahan,900000.0,51
fail,2025-09-19 15:45:00,discover,tehran,419089.0,62
success,2025-09-13 01:51:00,visa,qom,443463.0,35
fail,2025-09-11 17:17:00,amex,tehran,471227.0,81
success,2025-09-01 19:19:00,visa,ahvaz,1000.0,42
fail,2025-09-24 14:30:00,discover,tabriz,0.0,45
success,2025-09-22 05:23:00,mastcard,mashhad,0.0,75
success,2025-09-25 14:11:00,visa,tehran,0.0,79
fail,2025-09-21 18:00:00,mastcard,tabriz,0.0,30
fail,2025-09-15 23:59:00,discover,tehran,1.0,24
success,2025-09-01 18:45:00,visa,tabriz,976246.0,66
fail,2025-09-26 08:08:00,master_card,isfahan,555555.0,34
success,2025-09-07 07:08:00,master_card,tehran,0.0,23
fail,2025-09-19 10:48:00,visa,tehran,12345.0,37
fail,2025-09-01 02:37:00,mastcard,tehran,200000.0,97
fail,2025-09-17 20:20:00,master_card,mashhad,774681.0,7
success,2025-09-17 14:30:00,visa,tehran,914465.0,42
fail,2025-09-03 03:27:00,visa,mashhad,914282.0,38
fail,2025-09-12 08:08:00,amex,shiraz,63489.0,52
success,2025-09-06 18:12:00,visa,karaj,976246.0,44
fail,2025-09-11 13:10:00,visa,tehran,250000.0,13
success,2025-09-03 12:12:00,amex,mashhad,1.0,89
fail,2025-09-14 02:20:00,amex,isfahan,99999.0,97
fail,2025-09-14 11:11:00,visa,isfahan,976246.0,82
success,2025-09-02 18:12:00,master_card,tehran,200000.0,99
